datum,luftfeuchtigkeit,durchschnittstemperatur,sichtweite,wetter,hoechsttemperatur,windgeschwindigkeit,tiefsttemperatur,sonnenaufgang,sonnenuntergang,niederschlag
2020-12-30,85.0,1.7,9.6,Moderate or heavy snow showers,3.1,10.1,0.0,08:16 AM,04:36 PM,0.3
2020-12-31,79.0,1.5,9.5,Overcast,3.1,9.4,-0.5,08:16 AM,04:37 PM,0.4
2021-01-01,83.0,1.7,8.7,Overcast,2.0,7.9,0.7,08:16 AM,04:38 PM,0.7
2021-01-02,86.0,0.6,10.0,Overcast,1.5,10.4,-1.0,08:16 AM,04:39 PM,0.0
2021-01-03,93.0,-0.0,4.1,Heavy snow,0.4,7.2,-0.7,08:16 AM,04:40 PM,3.7
2021-01-04,93.0,0.2,6.8,Moderate snow,1.1,5.8,-1.2,08:16 AM,04:41 PM,1.4
2021-01-05,95.0,0.6,4.1,Heavy snow,1.7,7.6,-4.0,08:16 AM,04:42 PM,3.2
2021-01-06,97.0,0.8,2.4,Heavy snow,0.9,5.8,-0.1,08:15 AM,04:43 PM,3.8
2021-01-07,88.0,-0.5,7.3,Moderate or heavy snow showers,0.5,7.2,-1.8,08:15 AM,04:44 PM,1.4
2021-01-08,89.0,-1.2,6.8,Heavy snow,-0.1,10.4,-2.4,08:15 AM,04:45 PM,0.9
2021-01-09,88.0,-1.2,9.0,Moderate or heavy snow showers,-0.6,10.4,-2.8,08:14 AM,04:47 PM,0.7
2021-01-10,85.0,-2.2,10.0,Cloudy,-1.5,9.4,-5.4,08:14 AM,04:48 PM,0.1
2021-01-11,84.0,-2.8,10.0,Partly cloudy,-1.3,5.8,-4.9,08:13 AM,04:49 PM,0.0
2021-01-12,88.0,2.0,7.8,Heavy snow,2.8,25.6,-2.8,08:13 AM,04:51 PM,2.6
2021-01-13,84.0,0.3,9.5,Cloudy,1.4,15.1,-1.5,08:12 AM,04:52 PM,0.3
2021-01-14,87.0,0.2,5.8,Heavy snow,1.0,13.3,-1.3,08:12 AM,04:53 PM,2.7
2021-01-15,88.0,-2.6,10.0,Partly cloudy,-1.2,6.8,-4.1,08:11 AM,04:55 PM,0.0
2021-01-16,88.0,-2.4,7.4,Moderate snow,-1.4,5.0,-3.4,08:10 AM,04:56 PM,0.6
2021-01-17,97.0,0.2,2.3,Heavy snow,1.0,16.2,-3.0,08:09 AM,04:58 PM,11.9
2021-01-18,95.0,-0.1,4.4,Moderate or heavy snow showers,0.9,11.5,-1.3,08:09 AM,04:59 PM,2.3
2021-01-19,79.0,1.4,10.0,Patchy rain possible,2.9,18.0,-2.2,08:08 AM,05:01 PM,0.1
2021-01-20,69.0,3.5,10.0,Overcast,4.8,11.5,1.6,08:07 AM,05:02 PM,0.0
2021-01-21,73.0,5.3,10.0,Overcast,6.9,18.7,1.9,08:06 AM,05:04 PM,0.0
2021-01-22,83.0,5.9,8.6,Patchy rain possible,6.7,23.0,3.5,08:05 AM,05:05 PM,0.8
2021-01-23,88.0,2.9,6.4,Moderate or heavy snow showers,4.0,18.0,1.4,08:04 AM,05:07 PM,9.0
2021-01-24,82.0,0.2,5.8,Moderate or heavy snow showers,1.1,19.8,-1.8,08:03 AM,05:09 PM,3.7
2021-01-25,87.0,0.3,5.1,Moderate or heavy snow with thunder,1.4,14.8,-1.9,08:02 AM,05:10 PM,8.1
2021-01-26,87.0,-0.7,6.6,Light snow showers,0.4,19.4,-2.3,08:01 AM,05:12 PM,0.9
2021-01-27,85.0,0.2,9.3,Moderate snow,1.4,13.7,-1.9,07:59 AM,05:13 PM,0.7
2021-01-28,94.0,4.8,6.4,Moderate rain,7.0,23.8,-1.2,07:58 AM,05:15 PM,13.4
2021-01-29,89.0,7.1,8.3,Light rain shower,8.3,25.2,4.4,07:57 AM,05:17 PM,7.8
2021-01-30,88.0,5.3,7.7,Light rain,5.6,25.2,3.2,07:56 AM,05:18 PM,10.9
2021-01-31,87.0,2.5,9.6,Light snow,3.4,6.5,-0.9,07:54 AM,05:20 PM,3.8
2021-02-01,92.0,5.5,7.3,Light rain,6.1,10.8,3.8,07:53 AM,05:22 PM,8.8
2021-02-02,84.0,6.7,8.4,Light drizzle,8.8,19.1,4.3,07:52 AM,05:23 PM,1.5
2021-02-03,83.0,8.9,7.7,Light rain,10.4,36.7,6.0,07:50 AM,05:25 PM,5.2
2021-02-04,81.0,6.9,9.8,Overcast,8.5,15.5,5.2,07:49 AM,05:27 PM,2.3
2021-02-05,91.0,7.3,6.9,Moderate rain,7.7,7.2,6.7,07:47 AM,05:28 PM,13.7
2021-02-06,86.0,8.7,7.2,Fog,11.0,13.3,6.1,07:46 AM,05:30 PM,6.7
2021-02-07,87.0,6.5,8.5,Light drizzle,7.8,9.0,4.9,07:44 AM,05:32 PM,4.1
2021-02-08,87.0,2.7,6.9,Moderate or heavy snow showers,4.1,6.8,1.1,07:43 AM,05:33 PM,3.5
2021-02-09,83.0,-1.1,8.3,Patchy moderate snow,-0.4,7.9,-2.6,07:41 AM,05:35 PM,1.0
2021-02-10,92.0,-4.6,3.3,Heavy snow,-2.4,13.0,-8.7,07:40 AM,05:36 PM,12.7
2021-02-11,86.0,-6.9,9.2,Partly cloudy,-4.0,8.3,-11.2,07:38 AM,05:38 PM,0.7
2021-02-12,84.0,-7.2,10.0,Partly cloudy,-4.7,18.7,-10.5,07:36 AM,05:40 PM,0.0
2021-02-13,74.0,-6.7,10.0,Partly cloudy,-4.7,19.8,-9.5,07:35 AM,05:41 PM,0.0
2021-02-14,69.0,-2.7,10.0,Partly cloudy,0.5,15.8,-6.5,07:33 AM,05:43 PM,0.0
2021-02-15,74.0,-0.2,10.0,Overcast,2.5,6.5,-4.3,07:31 AM,05:45 PM,0.1
2021-02-16,87.0,5.3,10.0,Overcast,7.7,10.1,2.2,07:30 AM,05:46 PM,0.0
2021-02-17,87.0,6.4,8.4,Light drizzle,7.9,14.0,4.4,07:28 AM,05:48 PM,1.0
2021-02-18,81.0,5.6,10.0,Overcast,9.0,7.9,1.6,07:26 AM,05:50 PM,0.0
2021-02-19,79.0,8.9,8.3,Light drizzle,11.9,10.1,5.8,07:24 AM,05:51 PM,0.8
2021-02-20,75.0,11.7,10.0,Partly cloudy,16.5,6.8,6.1,07:22 AM,05:53 PM,0.0
2021-02-21,72.0,11.6,10.0,Sunny,15.2,7.2,7.2,07:20 AM,05:54 PM,0.0
2021-02-22,68.0,11.2,10.0,Partly cloudy,15.0,5.8,6.8,07:19 AM,05:56 PM,0.0
2021-02-23,69.0,10.4,10.0,Partly cloudy,14.3,4.7,5.7,07:17 AM,05:58 PM,0.0
2021-02-24,72.0,14.6,10.0,Partly cloudy,19.2,5.8,8.7,07:15 AM,05:59 PM,0.0
2021-02-25,70.0,15.4,10.0,Sunny,19.5,5.4,10.3,07:13 AM,06:01 PM,0.0
2021-02-26,76.0,10.9,10.0,Overcast,12.8,9.4,8.3,07:11 AM,06:02 PM,0.1
2021-02-27,73.0,6.2,10.0,Partly cloudy,8.4,14.0,2.7,07:09 AM,06:04 PM,0.1
2021-02-28,71.0,7.1,10.0,Partly cloudy,10.4,12.2,2.4,07:07 AM,06:05 PM,0.0
2021-03-01,67.0,8.2,10.0,Sunny,11.5,11.5,3.8,07:05 AM,06:07 PM,0.0
2021-03-02,66.0,10.9,10.0,Sunny,15.5,4.7,5.0,07:03 AM,06:08 PM,0.0
2021-03-03,56.0,11.2,10.0,Partly cloudy,15.8,5.4,5.1,07:01 AM,06:10 PM,0.0
2021-03-04,70.0,9.1,8.3,Light rain shower,11.3,12.2,6.5,06:59 AM,06:12 PM,2.6
2021-03-05,82.0,3.2,7.0,Moderate or heavy snow showers,4.5,13.3,0.3,06:57 AM,06:13 PM,7.9
2021-03-06,54.0,3.6,10.0,Sunny,6.5,16.2,0.0,06:55 AM,06:15 PM,0.0
2021-03-07,54.0,5.8,10.0,Partly cloudy,9.0,5.8,2.4,06:53 AM,06:16 PM,0.0
2021-03-08,58.0,5.4,10.0,Partly cloudy,8.3,7.6,1.6,06:51 AM,06:18 PM,0.0
2021-03-09,65.0,4.6,10.0,Overcast,7.7,6.5,0.6,06:49 AM,06:19 PM,0.0
2021-03-10,79.0,4.8,7.2,Light rain shower,7.2,8.6,1.9,06:47 AM,06:21 PM,1.2
2021-03-11,75.0,9.2,9.3,Light rain,10.9,29.5,5.4,06:45 AM,06:22 PM,7.7
2021-03-12,68.0,6.5,9.5,Patchy light rain,8.7,24.5,3.8,06:43 AM,06:24 PM,5.3
2021-03-13,74.0,7.4,7.3,Light rain,9.5,37.4,4.7,06:40 AM,06:25 PM,5.8
2021-03-14,82.0,3.4,7.5,Moderate or heavy snow with thunder,4.5,24.8,1.9,06:38 AM,06:27 PM,4.6
2021-03-15,87.0,3.5,8.6,Light snow showers,4.5,23.0,2.0,06:36 AM,06:28 PM,6.2
2021-03-16,79.0,3.3,7.5,Moderate or heavy snow showers,5.1,19.8,1.5,06:34 AM,06:30 PM,7.5
2021-03-17,83.0,2.8,4.1,Moderate or heavy snow showers,3.8,11.9,1.5,06:32 AM,06:32 PM,13.2
2021-03-18,76.0,2.7,9.0,Light sleet showers,4.8,11.5,-0.3,06:30 AM,06:33 PM,2.8
2021-03-19,75.0,2.8,9.3,Moderate or heavy snow showers,4.7,19.4,0.3,06:28 AM,06:35 PM,4.8
2021-03-20,59.0,-0.2,10.0,Cloudy,2.2,13.7,-3.2,06:26 AM,06:36 PM,0.0
2021-03-21,68.0,2.2,8.3,Moderate snow,4.1,9.7,-0.9,06:24 AM,06:38 PM,0.7
2021-03-22,77.0,2.7,8.0,Light sleet showers,4.7,7.6,0.1,06:22 AM,06:39 PM,1.2
2021-03-23,77.0,5.8,8.9,Moderate or heavy snow showers,8.3,4.7,2.3,06:19 AM,06:41 PM,0.3
2021-03-24,67.0,9.6,10.0,Partly cloudy,14.1,5.0,2.7,06:17 AM,06:42 PM,0.0
2021-03-25,68.0,10.1,10.0,Overcast,13.7,6.1,4.4,06:15 AM,06:44 PM,0.1
2021-03-26,71.0,10.4,10.0,Partly cloudy,14.0,16.9,4.9,06:13 AM,06:45 PM,0.1
2021-03-27,65.0,9.3,10.0,Light rain shower,12.1,13.7,6.4,06:11 AM,06:47 PM,0.2
2021-03-28,68.0,13.1,10.0,Partly cloudy,17.5,15.1,6.2,06:09 AM,06:48 PM,0.0
2021-03-29,54.0,13.5,10.0,Partly cloudy,18.3,6.1,6.2,06:07 AM,06:50 PM,0.0
2021-03-30,58.0,14.8,10.0,Overcast,19.1,8.3,8.3,06:05 AM,06:51 PM,0.0
2021-03-31,61.0,16.4,10.0,Partly cloudy,21.1,5.4,9.8,06:03 AM,06:53 PM,0.0
2021-04-01,61.0,17.2,10.0,Partly cloudy,20.6,9.4,11.7,06:01 AM,06:54 PM,0.1
2021-04-02,72.0,10.3,9.9,Overcast,11.6,10.8,8.6,05:59 AM,06:56 PM,0.2
2021-04-03,55.0,6.2,9.6,Moderate or heavy snow showers,8.5,18.4,3.6,05:57 AM,06:57 PM,0.5
2021-04-04,52.0,9.2,10.0,Partly cloudy,12.6,6.5,3.5,05:55 AM,06:59 PM,0.0
2021-04-05,69.0,7.8,8.6,Light rain shower,10.1,29.2,3.4,05:53 AM,07:00 PM,2.9
2021-04-06,75.0,0.6,8.6,Moderate or heavy snow showers,2.9,19.8,-3.4,05:51 AM,07:02 PM,3.0
2021-04-07,84.0,0.4,6.0,Moderate or heavy snow showers,2.5,29.9,-2.8,05:49 AM,07:03 PM,3.7
2021-04-08,75.0,3.6,9.9,Overcast,6.0,11.9,-1.3,05:47 AM,07:05 PM,0.1
2021-04-09,72.0,8.4,10.0,Cloudy,12.3,15.1,1.0,05:45 AM,07:06 PM,0.0
2021-04-10,66.0,11.8,8.0,Light rain shower,15.4,11.5,6.8,05:43 AM,07:08 PM,2.0
2021-04-11,69.0,14.6,8.8,Light drizzle,17.9,8.6,9.4,05:41 AM,07:09 PM,0.8
2021-04-12,91.0,2.2,5.5,Moderate or heavy snow showers,3.1,13.7,-3.2,05:39 AM,07:11 PM,12.8
2021-04-13,78.0,4.1,9.6,Moderate or heavy snow showers,5.9,13.7,1.1,05:37 AM,07:12 PM,3.6
2021-04-14,67.0,4.9,9.9,Patchy rain possible,7.2,12.6,-0.2,05:35 AM,07:14 PM,2.3
2021-04-15,66.0,5.2,9.6,Light rain shower,7.7,14.0,0.5,05:33 AM,07:15 PM,3.2
2021-04-16,71.0,3.9,9.3,Patchy rain possible,6.3,15.1,-0.5,05:31 AM,07:17 PM,0.1
2021-04-17,75.0,5.8,10.0,Light snow,7.7,14.0,2.4,05:29 AM,07:18 PM,0.2
2021-04-18,76.0,7.1,10.0,Light rain shower,9.1,10.1,3.8,05:27 AM,07:20 PM,0.9
2021-04-19,87.0,7.3,6.5,Light rain shower,9.2,6.5,5.4,05:25 AM,07:21 PM,4.1
2021-04-20,68.0,10.0,10.0,Overcast,13.2,4.0,5.1,05:23 AM,07:23 PM,0.0
2021-04-21,73.0,12.2,9.8,Patchy light rain with thunder,15.3,9.4,6.0,05:21 AM,07:24 PM,3.7
2021-04-22,68.0,7.8,9.2,Light rain,10.5,12.6,5.2,05:19 AM,07:26 PM,1.3
2021-04-23,58.0,10.8,10.0,Partly cloudy,13.1,13.0,4.8,05:17 AM,07:27 PM,0.0
2021-04-24,60.0,13.4,10.0,Partly cloudy,16.9,9.7,7.2,05:15 AM,07:29 PM,0.0
2021-04-25,61.0,13.3,10.0,Partly cloudy,16.7,10.8,6.1,05:14 AM,07:30 PM,0.0
2021-04-26,59.0,11.5,10.0,Partly cloudy,14.5,14.8,6.3,05:12 AM,07:32 PM,0.0
2021-04-27,71.0,7.9,8.9,Light drizzle,10.4,10.4,3.5,05:10 AM,07:33 PM,1.8
2021-04-28,70.0,13.1,9.9,Patchy rain possible,16.5,9.0,5.8,05:08 AM,07:35 PM,0.4
2021-04-29,70.0,12.7,9.5,Light rain shower,15.5,18.4,8.8,05:06 AM,07:36 PM,7.0
2021-04-30,87.0,8.5,9.0,Moderate rain,10.1,6.8,6.0,05:05 AM,07:38 PM,5.1
2021-05-01,82.0,12.9,7.4,Light rain shower,16.0,17.6,7.2,05:03 AM,07:39 PM,3.4
2021-05-02,85.0,7.8,8.1,Light rain shower,9.7,12.6,6.0,05:01 AM,07:40 PM,22.0
2021-05-03,73.0,9.4,8.8,Light rain shower,12.7,7.9,1.9,05:00 AM,07:42 PM,3.0
2021-05-04,75.0,8.8,9.8,Light rain,11.2,33.8,1.6,04:58 AM,07:43 PM,1.3
2021-05-05,86.0,7.1,6.9,Light rain shower,9.2,23.0,5.3,04:56 AM,07:45 PM,26.5
2021-05-06,75.0,9.4,9.8,Light rain shower,11.8,18.0,4.0,04:55 AM,07:46 PM,2.1
2021-05-07,82.0,7.6,9.5,Light rain shower,9.0,24.1,5.9,04:53 AM,07:48 PM,4.7
2021-05-08,66.0,12.5,10.0,Overcast,16.9,7.9,2.8,04:52 AM,07:49 PM,0.0
2021-05-09,66.0,19.7,10.0,Partly cloudy,24.0,11.9,9.1,04:50 AM,07:50 PM,0.0
2021-05-10,74.0,16.5,10.0,Partly cloudy,18.6,14.0,12.2,04:49 AM,07:52 PM,0.3
2021-05-11,91.0,12.7,8.6,Light drizzle,14.2,15.8,10.7,04:47 AM,07:53 PM,7.2
2021-05-12,96.0,8.6,8.8,Light rain shower,9.3,15.8,2.9,04:46 AM,07:54 PM,11.8
2021-05-13,94.0,9.6,8.0,Light rain shower,10.7,10.8,8.4,04:44 AM,07:56 PM,8.5
2021-05-14,77.0,12.1,9.6,Light rain shower,14.4,10.1,5.9,04:43 AM,07:57 PM,5.2
2021-05-15,80.0,11.3,10.0,Light rain shower,13.0,19.4,7.1,04:42 AM,07:58 PM,1.7
2021-05-16,85.0,11.1,8.9,Light rain shower,12.2,16.2,6.9,04:40 AM,08:00 PM,3.4
2021-05-17,84.0,9.2,8.8,Patchy light rain,9.7,24.5,3.7,04:39 AM,08:01 PM,2.9
2021-05-18,87.0,8.1,8.0,Light rain,9.1,20.5,7.4,04:38 AM,08:02 PM,4.6
2021-05-19,85.0,10.5,8.2,Moderate or heavy rain shower,12.0,10.8,5.8,04:37 AM,08:04 PM,12.1
2021-05-20,82.0,11.1,8.6,Light rain shower,13.6,13.0,6.5,04:35 AM,08:05 PM,8.0
2021-05-21,81.0,11.5,8.8,Light rain,13.7,16.2,7.8,04:34 AM,08:06 PM,3.0
2021-05-22,69.0,12.4,8.8,Light drizzle,15.6,24.8,7.7,04:33 AM,08:07 PM,1.6
2021-05-23,73.0,12.3,9.9,Light rain shower,14.7,18.4,6.6,04:32 AM,08:08 PM,1.2
2021-05-24,84.0,10.5,8.8,Patchy light rain,12.3,12.6,4.3,04:31 AM,08:10 PM,2.9
2021-05-25,73.0,10.5,9.5,Light rain shower,12.2,23.4,7.0,04:30 AM,08:11 PM,8.8
2021-05-26,76.0,10.2,10.0,Patchy rain possible,10.9,19.8,8.3,04:29 AM,08:12 PM,0.2
2021-05-27,74.0,13.1,9.9,Patchy rain possible,15.8,15.8,4.8,04:28 AM,08:13 PM,0.4
2021-05-28,77.0,13.0,8.8,Patchy rain possible,15.4,11.5,6.5,04:27 AM,08:14 PM,0.6
2021-05-29,65.0,15.4,10.0,Overcast,17.6,13.0,9.4,04:27 AM,08:15 PM,0.1
2021-05-30,66.0,15.7,10.0,Partly cloudy,18.6,20.2,7.9,04:26 AM,08:16 PM,0.0
2021-05-31,66.0,15.4,10.0,Partly cloudy,18.3,17.3,7.7,04:25 AM,08:17 PM,0.0
2021-06-01,65.0,18.2,10.0,Partly cloudy,21.5,12.2,11.2,04:24 AM,08:18 PM,0.0
2021-06-02,65.0,18.8,10.0,Cloudy,22.8,8.6,9.2,04:24 AM,08:19 PM,0.0
2021-06-03,71.0,19.7,9.9,Patchy rain possible,22.7,5.8,13.6,04:23 AM,08:20 PM,0.8
2021-06-04,92.0,18.2,9.1,Moderate or heavy rain shower,19.0,5.4,15.6,04:23 AM,08:21 PM,7.0
2021-06-05,88.0,18.5,9.1,Moderate or heavy rain shower,20.5,14.8,14.9,04:22 AM,08:22 PM,11.0
2021-06-06,94.0,16.4,5.8,Light rain shower,17.9,7.9,14.0,04:22 AM,08:22 PM,3.1
2021-06-07,95.0,14.9,5.4,Light rain shower,16.0,9.4,13.2,04:21 AM,08:23 PM,5.1
2021-06-08,96.0,15.5,8.0,Light rain shower,16.8,6.8,9.6,04:21 AM,08:24 PM,9.7
2021-06-09,88.0,17.9,8.5,Light rain shower,20.6,7.9,13.0,04:20 AM,08:25 PM,9.3
2021-06-10,79.0,20.6,8.3,Fog,23.8,7.6,13.8,04:20 AM,08:25 PM,2.9
2021-06-11,77.0,21.1,9.5,Patchy rain possible,24.1,9.4,14.5,04:20 AM,08:26 PM,2.3
2021-06-12,78.0,20.7,9.7,Patchy rain possible,23.3,18.4,15.3,04:20 AM,08:27 PM,2.9
2021-06-13,67.0,19.2,10.0,Partly cloudy,22.3,10.4,14.9,04:20 AM,08:27 PM,0.1
2021-06-14,67.0,22.2,10.0,Sunny,25.9,9.7,14.0,04:19 AM,08:28 PM,0.0
2021-06-15,67.0,23.7,10.0,Partly cloudy,26.4,5.8,16.2,04:19 AM,08:28 PM,0.0
2021-06-16,68.0,23.9,10.0,Partly cloudy,27.4,9.7,17.0,04:19 AM,08:28 PM,0.0
2021-06-17,65.0,26.5,10.0,Partly cloudy,30.2,10.4,17.3,04:19 AM,08:29 PM,0.0
2021-06-18,65.0,27.4,9.8,Partly cloudy,30.9,6.8,19.4,04:19 AM,08:29 PM,2.6
2021-06-19,74.0,25.7,9.4,Partly cloudy,29.3,7.6,17.6,04:19 AM,08:30 PM,14.8
2021-06-20,80.0,22.0,9.4,Light rain shower,26.2,17.3,12.2,04:20 AM,08:30 PM,6.5
2021-06-21,84.0,20.3,9.8,Patchy rain possible,22.7,5.0,14.9,04:20 AM,08:30 PM,1.7
2021-06-22,89.0,18.2,8.2,Light rain shower,20.8,12.2,14.9,04:20 AM,08:30 PM,45.0
2021-06-23,82.0,20.8,9.3,Light rain shower,24.6,9.4,15.4,04:20 AM,08:30 PM,3.2
2021-06-24,84.0,18.0,9.2,Light rain shower,20.0,10.8,14.4,04:21 AM,08:30 PM,6.7
2021-06-25,88.0,16.9,8.0,Moderate or heavy rain shower,18.9,9.7,13.3,04:21 AM,08:30 PM,10.8
2021-06-26,76.0,20.7,8.9,Mist,24.3,6.1,12.6,04:21 AM,08:30 PM,0.4
2021-06-27,73.0,23.5,10.0,Overcast,26.8,10.4,15.0,04:22 AM,08:30 PM,0.0
2021-06-28,75.0,25.0,9.8,Patchy rain possible,29.1,24.1,17.5,04:22 AM,08:30 PM,2.3
2021-06-29,91.0,17.7,5.7,Light rain shower,19.4,15.5,14.8,04:23 AM,08:30 PM,17.5
2021-06-30,81.0,17.8,7.2,Patchy rain possible,19.5,11.2,12.8,04:23 AM,08:30 PM,2.6
2021-07-01,88.0,14.7,9.1,Light rain shower,17.2,12.6,11.8,04:24 AM,08:30 PM,12.8
2021-07-02,80.0,16.0,10.0,Cloudy,18.5,9.4,10.4,04:25 AM,08:29 PM,0.0
2021-07-03,77.0,20.5,9.5,Light rain shower,23.7,4.7,13.4,04:25 AM,08:29 PM,7.6
2021-07-04,85.0,20.1,7.5,Moderate or heavy rain shower,22.8,14.8,15.3,04:26 AM,08:29 PM,21.4
2021-07-05,84.0,17.7,9.0,Light rain shower,19.8,8.6,12.7,04:27 AM,08:28 PM,0.3
2021-07-06,79.0,22.8,10.0,Patchy rain possible,26.9,10.8,14.2,04:28 AM,08:28 PM,1.2
2021-07-07,93.0,16.7,7.5,Moderate rain,18.3,5.0,14.5,04:28 AM,08:27 PM,12.5
2021-07-08,89.0,17.1,8.1,Moderate rain at times,17.9,7.2,14.2,04:29 AM,08:27 PM,8.3
2021-07-09,78.0,19.0,9.1,Patchy light rain,21.6,11.5,14.0,04:30 AM,08:26 PM,10.1
2021-07-10,79.0,21.1,9.7,Partly cloudy,24.3,7.9,13.8,04:31 AM,08:25 PM,2.2
2021-07-11,77.0,20.7,8.9,Mist,24.3,9.4,14.0,04:32 AM,08:25 PM,1.9
2021-07-12,78.0,24.7,9.7,Partly cloudy,29.1,8.3,15.8,04:33 AM,08:24 PM,6.9
2021-07-13,95.0,14.6,8.6,Moderate or heavy rain shower,15.3,12.2,13.3,04:34 AM,08:23 PM,18.2
2021-07-14,95.0,13.2,6.6,Heavy rain,13.3,18.4,12.9,04:35 AM,08:22 PM,69.1
2021-07-15,95.0,13.9,7.9,Moderate or heavy rain shower,14.6,24.8,6.6,04:36 AM,08:21 PM,37.5
2021-07-16,87.0,18.1,8.9,Light rain shower,20.5,8.6,13.8,04:37 AM,08:21 PM,6.2
2021-07-17,85.0,19.6,7.6,Light rain shower,22.4,12.2,14.0,04:38 AM,08:20 PM,1.3
2021-07-18,79.0,20.8,8.8,Fog,23.7,14.4,16.0,04:39 AM,08:19 PM,2.3
2021-07-19,82.0,20.2,9.8,Light rain shower,21.8,11.9,15.9,04:41 AM,08:18 PM,3.6
2021-07-20,72.0,21.0,10.0,Partly cloudy,24.2,9.7,13.9,04:42 AM,08:17 PM,0.0
2021-07-21,69.0,21.9,10.0,Partly cloudy,24.8,9.0,15.4,04:43 AM,08:15 PM,0.0
2021-07-22,70.0,23.2,10.0,Partly cloudy,26.0,7.2,17.5,04:44 AM,08:14 PM,0.0
2021-07-23,72.0,24.1,10.0,Partly cloudy,27.5,7.9,17.0,04:45 AM,08:13 PM,0.0
2021-07-24,73.0,24.6,9.6,Thundery outbreaks possible,28.3,7.2,18.3,04:47 AM,08:12 PM,3.2
2021-07-25,83.0,22.4,8.9,Patchy light rain with thunder,25.6,7.2,18.0,04:48 AM,08:11 PM,12.8
2021-07-26,80.0,21.7,9.6,Patchy light rain with thunder,24.1,6.1,16.7,04:49 AM,08:10 PM,7.9
2021-07-27,84.0,19.7,8.0,Patchy light drizzle,21.5,10.1,15.9,04:50 AM,08:08 PM,4.5
2021-07-28,86.0,18.8,7.4,Heavy rain,22.2,10.8,15.5,04:52 AM,08:07 PM,23.6
2021-07-29,77.0,20.9,10.0,Light rain shower,23.1,8.6,14.9,04:53 AM,08:06 PM,0.2
2021-07-30,70.0,21.9,9.9,Partly cloudy,25.6,8.3,14.4,04:54 AM,08:04 PM,0.4
2021-07-31,72.0,19.8,10.0,Partly cloudy,22.4,13.7,14.9,04:56 AM,08:03 PM,0.5
2021-08-01,87.0,16.3,7.8,Light rain shower,17.7,9.7,14.4,04:57 AM,08:01 PM,23.9
2021-08-02,76.0,18.3,8.5,Light rain shower,21.1,8.3,12.3,04:58 AM,08:00 PM,4.1
2021-08-03,79.0,17.4,9.5,Light rain shower,21.5,13.0,10.2,05:00 AM,07:58 PM,6.5
2021-08-04,90.0,14.9,9.3,Light rain shower,17.0,5.0,13.2,05:01 AM,07:57 PM,7.5
2021-08-05,78.0,18.0,9.8,Patchy rain possible,20.9,7.6,12.4,05:02 AM,07:55 PM,0.4
2021-08-06,80.0,18.4,8.7,Patchy rain possible,21.4,16.6,11.9,05:04 AM,07:54 PM,0.8
2021-08-07,82.0,18.3,9.4,Moderate or heavy rain shower,23.7,10.8,14.1,05:05 AM,07:52 PM,10.3
2021-08-08,75.0,17.4,9.6,Light rain shower,19.9,18.7,12.1,05:07 AM,07:51 PM,9.0
2021-08-09,72.0,18.8,9.9,Partly cloudy,22.4,9.7,12.5,05:08 AM,07:49 PM,0.2
2021-08-10,70.0,21.1,10.0,Partly cloudy,24.6,7.6,14.1,05:09 AM,07:47 PM,0.1
2021-08-11,72.0,22.3,10.0,Cloudy,25.4,6.1,15.6,05:11 AM,07:46 PM,0.0
2021-08-12,71.0,24.7,10.0,Partly cloudy,29.1,5.4,17.5,05:12 AM,07:44 PM,0.1
2021-08-13,76.0,26.1,9.4,Thundery outbreaks possible,30.3,7.9,19.7,05:14 AM,07:42 PM,3.6
2021-08-14,73.0,24.9,8.9,Mist,28.3,7.2,19.3,05:15 AM,07:40 PM,0.3
2021-08-15,71.0,25.2,9.8,Thundery outbreaks possible,28.8,5.8,19.8,05:16 AM,07:39 PM,1.1
2021-08-16,77.0,19.0,10.0,Light rain shower,20.1,21.2,15.9,05:18 AM,07:37 PM,2.4
2021-08-17,75.0,16.4,9.0,Light rain shower,17.7,14.4,14.2,05:19 AM,07:35 PM,1.4
2021-08-18,80.0,16.9,9.3,Light rain shower,19.4,9.0,13.2,05:21 AM,07:33 PM,1.4
2021-08-19,76.0,18.6,10.0,Patchy rain possible,20.6,7.6,13.9,05:22 AM,07:31 PM,0.1
2021-08-20,69.0,21.0,10.0,Partly cloudy,24.3,6.1,15.3,05:24 AM,07:29 PM,0.0
2021-08-21,68.0,23.3,10.0,Partly cloudy,27.7,6.5,15.9,05:25 AM,07:27 PM,0.0
2021-08-22,81.0,20.4,9.9,Light rain shower,22.3,9.7,16.2,05:26 AM,07:25 PM,2.6
2021-08-23,89.0,15.7,7.6,Light rain shower,18.2,10.8,12.5,05:28 AM,07:23 PM,8.4
2021-08-24,86.0,14.8,8.9,Patchy rain possible,17.1,13.3,11.4,05:29 AM,07:21 PM,0.8
2021-08-25,71.0,17.5,10.0,Partly cloudy,21.1,10.8,11.7,05:31 AM,07:20 PM,0.0
2021-08-26,77.0,14.8,10.0,Overcast,17.0,10.1,10.9,05:32 AM,07:18 PM,0.0
2021-08-27,76.0,13.5,10.0,Patchy rain possible,15.3,15.1,9.2,05:33 AM,07:16 PM,0.1
2021-08-28,89.0,11.3,9.0,Light rain shower,14.2,8.6,3.2,05:35 AM,07:13 PM,1.7
2021-08-29,94.0,10.9,7.8,Light rain shower,12.3,6.1,4.3,05:36 AM,07:11 PM,0.8
